player,salary,adj_salary,year_start,year_end
George Hill,10133907.0,10199344.0,2019,2020
Josh Richardson,10116576.0,10181902.0,2019,2020
Norman Powell,10116576.0,10181902.0,2019,2020
Tyus Jones,10116000.0,10181322.0,2019,2020
Tomas Satoransky,10000000.0,10064573.0,2019,2020
DeAndre Jordan,9881598.0,9945406.0,2019,2020
Zion Williamson,9757440.0,9820447.0,2019,2020
Markelle Fultz,9745200.0,9808127.0,2019,2020
John Henson,9732396.0,9795241.0,2019,2020
Matthew Dellavedova,9607500.0,9669538.0,2019,2020
Dante Exum,9600000.0,9661990.0,2019,2020
Deandre Ayton,9562920.0,9624670.0,2019,2020
Delon Wright,9473684.0,9534858.0,2019,2020
Jerami Grant,9346153.0,9406504.0,2019,2020
Fred VanVleet,9346153.0,9406504.0,2019,2020
Al-Farouq Aminu,9258000.0,9317781.0,2019,2020
Kyle Anderson,9073050.0,9131637.0,2019,2020
Taj Gibson,9000000.0,9058115.0,2019,2020
Ja Morant,8730240.0,8786614.0,2019,2020
Lonzo Ball,8719320.0,8775623.0,2019,2020
E'Twaun Moore,8664928.0,8720880.0,2019,2020
Marvin Bagley,8556120.0,8611369.0,2019,2020
Bogdan Bogdanovic,8529386.0,8584463.0,2019,2020
PJ Tucker,8349039.0,8402951.0,2019,2020
Cristiano Felicio,8156500.0,8209169.0,2019,2020
Kentavious Caldwell-Pope,8139282.0,8191840.0,2019,2020
Ben Simmons,8113929.0,8166323.0,2019,2020
Maxi Kleber,8000000.0,8051658.0,2019,2020
Louis Williams,8000000.0,8051658.0,2019,2020
Elfrid Payton,8000000.0,8051658.0,2019,2020
Wayne Ellington,8000000.0,8051658.0,2019,2020
Thomas Bryant,8000000.0,8051658.0,2019,2020
RJ Barrett,7839960.0,7890585.0,2019,2020
Jayson Tatum,7830000.0,7880560.0,2019,2020
Jae Crowder,7815533.0,7866000.0,2019,2020
Luka Doncic,7683360.0,7732973.0,2019,2020
Joe Harris,7666667.0,7716173.0,2019,2020
Seth Curry,7461380.0,7509560.0,2019,2020
DeMarre Carroll,7339258.0,7386649.0,2019,2020
Langston Galloway,7333333.0,7380686.0,2019,2020
Doug McDermott,7333333.0,7380686.0,2019,2020
Derrick Rose,7317074.0,7364322.0,2019,2020
Brandon Ingram,7265485.0,7312400.0,2019,2020
Darius Miller,7250000.0,7296815.0,2019,2020
DJ Augustin,7250000.0,7296815.0,2019,2020
De'Andre Hunter,7068360.0,7114002.0,2019,2020
Josh Jackson,7059480.0,7105065.0,2019,2020
Ersan Ilyasova,7000000.0,7045201.0,2019,2020
Davis Bertans,7000000.0,7045201.0,2019,2020
Jaren Jackson,6927480.0,6972213.0,2019,2020
Nemanja Bjelica,6825000.0,6869071.0,2019,2020
Jaylen Brown,6534829.0,6577026.0,2019,2020
Jabari Parker,6500000.0,6541972.0,2019,2020
Ivica Zubac,6481482.0,6523335.0,2019,2020
Darius Garland,6400920.0,6442252.0,2019,2020
De'Aaron Fox,6392760.0,6434040.0,2019,2020
Trae Young,6273000.0,6313506.0,2019,2020
Montrezl Harrell,6000000.0,6038743.0,2019,2020
Ishmael Smith,6000000.0,6038743.0,2019,2020
Marco Belinelli,5846154.0,5883904.0,2019,2020
Jarrett Culver,5813640.0,5851180.0,2019,2020
Jonathan Isaac,5806440.0,5843934.0,2019,2020
Rodney Hood,5718000.0,5754923.0,2019,2020
Mo Bamba,5697600.0,5734391.0,2019,2020
Trey Lyles,5500000.0,5535515.0,2019,2020
Aron Baynes,5453280.0,5488493.0,2019,2020
Kris Dunn,5348007.0,5382540.0,2019,2020
Coby White,5307120.0,5341389.0,2019,2020
Lauri Markkanen,5300400.0,5334626.0,2019,2020
Wendell Carter,5201400.0,5234987.0,2019,2020
Daniel Theis,5000000.0,5032286.0,2019,2020
Jaxson Hayes,4862040.0,4893435.0,2019,2020
Buddy Hield,4861207.0,4892597.0,2019,2020
Frank Ntilikina,4855800.0,4887155.0,2019,2020
Rodney McGruder,4807693.0,4838737.0,2019,2020
Enes Kanter,4767000.0,4797782.0,2019,2020
Garrett Temple,4767000.0,4797782.0,2019,2020
Justin Holiday,4767000.0,4797782.0,2019,2020
JaMychal Green,4767000.0,4797782.0,2019,2020
Avery Bradley,4767000.0,4797782.0,2019,2020
Robin Lopez,4767000.0,4797782.0,2019,2020
Mike Scott,4767000.0,4797782.0,2019,2020
Frank Kaminsky,4767000.0,4797782.0,2019,2020
Richaun Holmes,4767000.0,4797782.0,2019,2020
Ed Davis,4767000.0,4797782.0,2019,2020
Collin Sexton,4764960.0,4795728.0,2019,2020
Rui Hachimura,4469160.0,4498018.0,2019,2020
Kevon Looney,4464286.0,4493113.0,2019,2020
Dennis Smith,4463640.0,4492463.0,2019,2020
Jamal Murray,4444746.0,4473447.0,2019,2020
Kevin Knox,4380120.0,4408403.0,2019,2020
Cam Reddish,4245720.0,4273136.0,2019,2020
Zach Collins,4240200.0,4267580.0,2019,2020
Mikal Bridges,4161000.0,4187868.0,2019,2020
Alex Len,4160000.0,4186862.0,2019,2020
Nicolo Melli,4102564.0,4129055.0,2019,2020
Cameron Johnson,4033440.0,4059485.0,2019,2020
Malik Monk,4028400.0,4054412.0,2019,2020
Dorian Finney-Smith,4000000.0,4025829.0,2019,2020
JaVale McGee,4000000.0,4025829.0,2019,2020
Reggie Bullock,4000000.0,4025829.0,2019,2020
Patrick McCaw,4000000.0,4025829.0,2019,2020
Shai Gilgeous-Alexander,3952920.0,3978445.0,2019,2020
PJ Washington,3831840.0,3856583.0,2019,2020
Luke Kennard,3827160.0,3851873.0,2019,2020
Miles Bridges,3755400.0,3779649.0,2019,2020
Jakob Poeltl,3754885.0,3779131.0,2019,2020
Tyler Herro,3640200.0,3663705.0,2019,2020
Donovan Mitchell,3635760.0,3659237.0,2019,2020
Stanley Johnson,3623000.0,3646394.0,2019,2020
Jake Layman,3581986.0,3605116.0,2019,2020
Thon Maker,3569643.0,3592693.0,2019,2020
Jerome Robinson,3567720.0,3590757.0,2019,2020
Danuel House,3540000.0,3562858.0,2019,2020
Domantas Sabonis,3529554.0,3552345.0,2019,2020
Boban Marjanovic,3500000.0,3522600.0,2019,2020
TJ McConnell,3500000.0,3522600.0,2019,2020
DeMarcus Cousins,3500000.0,3522600.0,2019,2020
Taurean Prince,3481985.0,3504469.0,2019,2020
Dario Saric,3481985.0,3504469.0,2019,2020
Romeo Langford,3458400.0,3480732.0,2019,2020
Bam Adebayo,3454080.0,3476384.0,2019,2020
Michael Porter,3389400.0,3411286.0,2019,2020
Denzel Valentine,3377568.0,3399378.0,2019,2020
Juan Hernangomez,3321029.0,3342473.0,2019,2020
Sekou Doumbouya,3285120.0,3306333.0,2019,2020
Justin Jackson,3280920.0,3302105.0,2019,2020
Troy Brown,3219480.0,3240269.0,2019,2020
Yogi Ferrell,3150000.0,3170340.0,2019,2020
Zhaire Smith,3058800.0,3078551.0,2019,2020
Ryan Arcidiacono,3000000.0,3019371.0,2019,2020
Quinn Cook,3000000.0,3019371.0,2019,2020
Khem Birch,3000000.0,3019371.0,2019,2020
Nickeil Alexander-Walker,2964840.0,2983984.0,2019,2020
DJ Wilson,2961120.0,2980240.0,2019,2020
Cedi Osman,2907143.0,2925915.0,2019,2020
Donte DiVincenzo,2905800.0,2924563.0,2019,2020
Bryn Forbes,2875000.0,2893564.0,2019,2020
Goga Bitadze,2816760.0,2834948.0,2019,2020
TJ Leaf,2813280.0,2831446.0,2019,2020
Lonnie Walker,2764200.0,2782049.0,2019,2020
Alex Caruso,2750000.0,2767757.0,2019,2020
Malik Beasley,2731713.0,2749352.0,2019,2020
Luka Samanic,2689920.0,2707289.0,2019,2020
John Collins,2686560.0,2703908.0,2019,2020
Kevin Huerter,2636280.0,2653303.0,2019,2020
Caris LeVert,2625717.0,2642672.0,2019,2020
Marko Guduric,2625000.0,2641950.0,2019,2020
DeAndre Bembry,2603981.0,2620795.0,2019,2020
Matisse Thybulle,2582160.0,2598833.0,2019,2020
Harry Giles,2578800.0,2595452.0,2019,2020
Vince Carter,2564753.0,2581314.0,2019,2020
Wilson Chandler,2564753.0,2581314.0,2019,2020
Jose Juan Barea,2564753.0,2581314.0,2019,2020
Thabo Sefolosha,2564753.0,2581314.0,2019,2020
Tyson Chandler,2564753.0,2581314.0,2019,2020
Dwight Howard,2564753.0,2581314.0,2019,2020
Rajon Rondo,2564753.0,2581314.0,2019,2020
Jared Dudley,2564753.0,2581314.0,2019,2020
Udonis Haslem,2564753.0,2581314.0,2019,2020
Kyle Korver,2564753.0,2581314.0,2019,2020
Wesley Matthews,2564753.0,2581314.0,2019,2020
Josh Okogie,2530680.0,2547021.0,2019,2020
Vincent Poirier,2505793.0,2521973.0,2019,2020
Rondae Hollis-Jefferson,2500000.0,2516143.0,2019,2020
Brandon Clarke,2478840.0,2494846.0,2019,2020
Terrance Ferguson,2475840.0,2491827.0,2019,2020
Grayson Allen,2429400.0,2445087.0,2019,2020
Alfonzo McKinnie,2391985.0,2407430.0,2019,2020
Grant Williams,2379840.0,2395207.0,2019,2020
Jarrett Allen,2376840.0,2392188.0,2019,2020
Pascal Siakam,2351838.0,2367024.0,2019,2020
Skal Labissiere,2338846.0,2353948.0,2019,2020
Chandler Hutchison,2332320.0,2347380.0,2019,2020
Patrick Patterson,2331593.0,2346648.0,2019,2020
Dejounte Murray,2321735.0,2336727.0,2019,2020
Alec Burks,2320044.0,2335025.0,2019,2020
Damian Jones,2305057.0,2319941.0,2019,2020
Darius Bazley,2284800.0,2299553.0,2019,2020
Ante Zizic,2281800.0,2296534.0,2019,2020
OG Anunoby,2281800.0,2296534.0,2019,2020
Markieff Morris,2259887.0,2274479.0,2019,2020
Luke Kornet,2250000.0,2264528.0,2019,2020
Aaron Holiday,2239200.0,2253659.0,2019,2020
Ty Jerome,2193480.0,2207644.0,2019,2020
Willie Cauley-Stein,2177483.0,2191543.0,2019,2020
Kyle O'Quinn,2174318.0,2188358.0,2019,2020
Austin Rivers,2174310.0,2188350.0,2019,2020
Carmelo Anthony,2159029.0,2172970.0,2019,2020
Anfernee Simons,2149560.0,2163440.0,2019,2020
Nassir Little,2105520.0,2119116.0,2019,2020
Moritz Wagner,2063520.0,2076844.0,2019,2020
Dylan Windler,2035800.0,2048945.0,2019,2020
Caleb Swanigan,2033160.0,2046288.0,2019,2020
Ben McLemore,2028594.0,2041693.0,2019,2020
Mike Muscala,2028594.0,2041693.0,2019,2020
Michael Carter-Williams,2028594.0,2041693.0,2019,2020
Noah Vonleh,2000000.0,2012914.0,2019,2020
Torrey Craig,2000000.0,2012914.0,2019,2020
Edmond Sumner,2000000.0,2012914.0,2019,2020
Landry Shamet,1995120.0,2008003.0,2019,2020
Mfiondu Kabengele,1977000.0,1989766.0,2019,2020
Kyle Kuzma,1974600.0,1987350.0,2019,2020
Jordan Poole,1964760.0,1977447.0,2019,2020
Tony Bradley,1962360.0,1975031.0,2019,2020
Keldon Johnson,1950600.0,1963195.0,2019,2020
Derrick White,1948080.0,1960659.0,2019,2020
Robert Williams,1937520.0,1950031.0,2019,2020
Josh Hart,1934160.0,1946649.0,2019,2020
Jacob Evans,1925880.0,1938316.0,2019,2020
Dzanan Musa,1911600.0,1923943.0,2019,2020
Omari Spellman,1897800.0,1910054.0,2019,2020
Nerlens Noel,1882867.0,1895025.0,2019,2020
James Ennis,1882867.0,1895025.0,2019,2020
Glenn Robinson III,1882867.0,1895025.0,2019,2020
Bruno Caboclo,1845301.0,1857216.0,2019,2020
Shabazz Napier,1845301.0,1857216.0,2019,2020
JR Smith,1746470.0,1757747.0,2019,2020
